customer_id,customer_first_name,customer_last_name,customer_revenue
10139,Mary,Gould,1599.9
1753,Sandra,Smith,1599.9
1794,Paul,Smith,1599.9
8505,James,Diaz,1599.9
3999,Sarah,Coleman,1599.89
848,Mary,Smith,1599.88
8967,Donald,West,1599.88
11648,Angela,Smith,1599.87
7630,Judith,Smith,1599.86
9634,Mary,Weaver,1599.86
2938,Nicole,Smith,1599.85
3940,Mary,Smith,1599.85
11112,Jessica,Cowan,1599.84
4557,David,Sutton,1599.84
557,Mary,Smith,1599.84
2133,Rebecca,Roberts,1599.83
8791,Beverly,Ali,1599.83
9168,Martha,Evans,1599.83
4188,Mary,Smith,1599.82
568,Sean,Vaughn,1599.82
799,Danielle,Smith,1599.82
859,Dorothy,Hawkins,1599.82
3483,Michael,Smith,1599.81
8009,Steven,Dickson,1599.81
8720,Mary,Alvarado,1599.81
10081,Mary,Castillo,1599.8
11625,Mary,Rios,1599.8
11756,Linda,Long,1599.8
1716,Sandra,Smith,1599.8
3702,Mary,Smith,1599.8
6931,Nicole,Smith,1599.8
6177,Olivia,Bradford,1599.79
7117,Teresa,Edwards,1599.79
10982,Joan,Harris,1599.78
1295,Theresa,Lopez,1599.78
4083,Betty,Smith,1599.78
4967,Mary,Maldonado,1599.78
5534,Elizabeth,Smith,1599.78
2417,Mary,Mullins,1599.76
6816,Steven,Smith,1599.76
6694,John,Evans,1599.75
12051,Ethan,Cox,1599.72
6930,Paul,Morton,1599.72
207,Jose,Powers,1599.62
2802,Gregory,Smith,1597.85
4807,Raymond,Rodgers,1597.71
8390,Mary,Ritter,1595.75
3043,Catherine,Smith,1594.93
10812,Mary,Powell,1594.89
7460,Ethan,Smith,1594.88
1014,Mary,Maxwell,1594.8
5418,Mary,Roy,1594.8
10372,Amber,Martin,1591.91
9195,George,Johns,1591.9
12160,Martha,Richmond,1589.92
2585,Kyle,Rice,1589.91
10457,Elizabeth,Watkins,1589.89
4563,Melissa,Powell,1589.89
9263,Joe,Smith,1589.89
3617,Mary,Smith,1589.88
5807,Edward,Silva,1589.88
4016,Mary,Smith,1589.87
1972,Marilyn,Smith,1589.85
4732,Mary,Pierce,1589.85
6025,Mary,Smith,1589.85
1392,Mary,Hardy,1589.82
5672,Mary,Smith,1589.82
7176,Mary,Hudson,1589.82
8202,Mary,Howard,1589.82
6288,Catherine,Johnson,1589.81
11875,Joseph,Stevens,1589.8
1317,Robert,Smith,1589.8
3459,Mary,Wright,1589.8
7185,Amber,Smith,1589.8
911,Peter,Garcia,1589.78
9236,Patrick,Webb,1589.76
9607,Mary,Smith,1589.76
7114,Deborah,Smith,1589.75
10416,Mary,Goodwin,1589.74
11936,Mary,Smith,1589.74
6360,Mary,Phillips,1589.74
6785,Mary,Davila,1589.73
3224,Kevin,Bowers,1589.68
3735,Mary,Lewis,1587.85
6193,Mary,Li,1587.75
242,Mary,Stein,1586.83
3081,Bruce,Thornton,1585.74
9114,Mary,Smith,1584.86
2217,Mary,Martinez,1584.85
3133,Ruth,Becker,1584.81
4191,Kimberly,Salazar,1584.78
8749,Benjamin,Graham,1584.77
12293,Mary,Smith,1584.71
7768,Howard,Smith,1583.85
8704,Mary,Mclean,1583.82
5660,Mary,Maldonado,1583.75
276,Christina,Wright,1581.83
2540,Patricia,Smith,1581.82
5906,Austin,Anderson,1579.93
1242,Mary,Reeves,1579.91
3975,Louis,Meadows,1579.91
7152,Mary,Gilbert,1579.91
8767,Timothy,Mejia,1579.91
5576,Alice,Meyer,1579.9
8354,John,Smith,1579.9
996,Amanda,Smith,1579.9
6837,Mary,Davis,1579.89
10726,Mary,Rojas,1579.88
7039,Samuel,Rodriguez,1579.88
10526,Margaret,Juarez,1579.87
2562,Mary,Anderson,1579.87
9410,Mary,Alvarez,1579.86
10650,Donna,Carter,1579.85
6517,Amber,Sheppard,1579.85
7825,Andrea,Baird,1579.85
10076,Mary,Davis,1579.84
4665,Jessica,York,1579.84
4905,Mary,Hunter,1579.82
3464,Zachary,Smith,1579.81
3928,Joseph,Jones,1579.81
4078,Mary,Gallegos,1579.81
4120,Mary,Ortiz,1579.81
9382,Mary,Rowe,1579.81
10628,Mary,Aguilar,1579.8
10838,Kathryn,Smith,1579.8
11337,Mary,Howell,1579.8
314,Maria,Smith,1579.8
5840,Andrea,Nunez,1579.8
4398,Mary,Yoder,1579.79
6942,Jordan,Moran,1579.79
5271,Mary,Hall,1579.78
6635,Bryan,Esparza,1579.78
12125,Lauren,Valdez,1579.77
616,Nancy,Mcclure,1579.77
2913,Victoria,Sharp,1579.76
12414,Mary,Woodward,1579.75
9872,Mary,Aguilar,1579.75
10653,Mary,Smith,1579.74
12050,Mary,Smith,1579.7
3470,Carolyn,Petersen,1579.7
8420,Gregory,Fitzpatrick,1579.69
3996,Mary,Smith,1577.93
5026,Christian,Smith,1577.91
5071,Andrew,Campos,1577.81
5573,Jordan,Ortiz,1577.81
8726,Mary,Diaz,1577.77
3085,Richard,Smith,1577.76
9663,Mary,Williams,1577.72
2766,Mary,Smith,1574.85
1604,Brandon,Joseph,1574.82
4652,Mary,Smith,1574.82
6788,Mary,Allen,1573.83
8120,Stephanie,Perry,1571.81
7536,Virginia,Smith,1569.9
1863,Mary,Brooks,1569.89
5123,Michelle,Bender,1569.89
10952,Mary,Suarez,1569.88
11390,Mary,Williams,1569.88
10308,Mary,Smith,1569.87
12128,Jeremy,Smith,1569.87
308,Alan,Berger,1569.87
6584,Mary,Smith,1569.87
8775,Mary,Scott,1569.86
6677,Patrick,Smith,1569.85
1364,Mary,Kirk,1569.84
1994,Mary,Cox,1569.84
4337,Brandon,Sullivan,1569.84
481,Ann,Jackson,1569.84
12026,George,Smith,1569.83
434,Michael,Torres,1569.83
289,Diana,Richards,1569.82
8669,Amanda,Whitaker,1569.82
9912,David,Phillips,1569.81
10018,Gregory,Rodriguez,1569.8
4282,Mary,Smith,1569.8
5540,Deborah,Smith,1569.77
12075,Aaron,Carr,1569.73
8905,Donna,Smith,1569.69
11141,Christopher,Wilson,1565.84
11846,Kathryn,Smith,1565.83
1790,Kimberly,Sherman,1565.81
6671,Randy,Chambers,1565.8
8870,Nicole,Lyons,1565.79
4822,Mary,Smith,1565.74
11770,James,Smith,1564.85
6440,Jessica,Smith,1564.82
10747,Mary,Bates,1564.72
3415,Frances,Gomez,1563.86
2622,Jennifer,Frost,1563.84
4891,Richard,Smith,1563.84
11836,Mary,Clayton,1563.66
6002,Nathan,Reyes,1561.87
1473,Anthony,Young,1561.86
2743,Mary,Smith,1561.82
9278,Sandra,Gordon,1561.8
6732,Mary,Campbell,1561.79
8192,Kathryn,Marshall,1560.79
2027,Jennifer,Mills,1559.92
1028,Virginia,Sanders,1559.9
912,Mary,Roy,1559.9
1125,Doris,Smith,1559.89
3721,Melissa,Powers,1559.89
6348,Mary,Henson,1559.87
9494,Robert,Gilmore,1559.87
3276,Mary,Owens,1559.86
4289,Robert,Smith,1559.86
7761,Grace,Smith,1559.86
9954,Emily,Smith,1559.86
11694,Margaret,Rios,1559.85
12117,Helen,Smith,1559.84
5093,Sara,Rice,1559.84
12013,Katherine,Kramer,1559.83
2786,Adam,Navarro,1559.83
11895,Timothy,Walter,1559.82
3562,Beverly,Chase,1559.82
4008,Diana,Smith,1559.82
7747,Mary,Haynes,1559.81
125,Mary,Gallagher,1559.8
3272,Julie,Smith,1559.8
8597,Christina,Smith,1559.8
8788,Mary,Smith,1559.8
2159,Kimberly,Sweeney,1559.79
7546,Gregory,Morris,1559.79
10214,Raymond,Smith,1559.76
1524,Nathan,Walker,1559.76
3138,Barbara,Nelson,1559.76
10559,Mary,Jones,1559.75
11766,Mary,Mason,1559.72
3356,Lori,Mcintosh,1559.72
2211,Debra,Harvey,1559.71
10025,Alexander,Smith,1559.69
1020,Mary,Vargas,1559.62
6281,Eugene,Calderon,1558.76
12062,Nicholas,Smith,1557.86
8400,Mary,Neal,1557.75
8789,Helen,Carroll,1555.85
7251,Benjamin,Hamilton,1555.84
3331,Diane,Martinez,1554.91
4495,Mary,White,1554.91
10003,Robert,Kerr,1554.83
7596,Christopher,Mejia,1554.81
551,Doris,Weaver,1553.79
1494,Rebecca,Ortiz,1551.9
1415,Mary,Peterson,1551.83
6169,Mary,Smith,1551.77
697,Harold,Pratt,1551.74
2826,Lisa,Wallace,1550.75
252,Mary,Frazier,1549.94
517,John,Russell,1549.93
1561,Harold,Johnson,1549.92
5303,Diana,Shepherd,1549.92
11163,Jane,Price,1549.91
12278,Karen,Smith,1549.91
4190,Mary,Martinez,1549.9
10009,Mary,Smith,1549.89
11269,Mary,Smith,1549.89
11455,Mary,Weaver,1549.89
11516,Kevin,Smith,1549.89
6654,Mary,Simmons,1549.89
7192,Mary,Bowers,1549.89
8112,Mary,Smith,1549.89
6253,Mary,Peterson,1549.88
1423,Mary,Day,1549.87
1448,Mary,Murray,1549.87
2402,Mary,Smith,1549.87
5464,Peter,Smith,1549.87
730,Mary,Drake,1549.87
9154,Anna,Gillespie,1549.87
9685,Mary,Kennedy,1549.87
9781,Mary,Smith,1549.87
238,Charles,Turner,1549.86
4080,Mary,Smith,1549.86
801,Elizabeth,Parker,1549.86
10540,Virginia,Zuniga,1549.85
10564,Ralph,Oliver,1549.85
10865,Albert,Contreras,1549.85
11059,Mary,Daniels,1549.85
6078,Roger,Clark,1549.85
649,Mary,Smith,1549.85
9542,Mary,Smith,1549.85
10317,Mary,Smith,1549.84
6886,Jessica,Peck,1549.84
3501,Rachel,Davila,1549.83
8681,Cynthia,Smith,1549.83
9505,Theresa,Soto,1549.83
10118,Mary,Reynolds,1549.82
243,Deborah,Smith,1549.82
7867,Mary,Glenn,1549.82
8784,Jonathan,Smith,1549.82
8987,Kathleen,Price,1549.82
11957,Mary,Norman,1549.81
1962,Marie,Smith,1549.81
140,Amanda,Smith,1549.8
3690,Brittany,Williamson,1549.8
5720,Peter,Cooper,1549.8
5797,Roy,Smith,1549.79
970,Mary,Alvarez,1549.79
1132,Samantha,Smith,1549.78
2431,Olivia,Moore,1549.78
7298,Mary,Barnes,1549.78
6933,Grace,Smith,1549.77
6939,Amber,Jimenez,1549.77
7703,Mary,Shannon,1549.77
58,Michael,Edwards,1549.76
9990,Mary,Smith,1549.76
5578,Sarah,Becker,1549.72
11310,Kenneth,Williams,1549.71
9537,Jason,Smith,1549.71
9743,David,Smith,1549.71
10543,Jonathan,Smith,1549.65
8806,Amber,Diaz,1547.81
4574,Margaret,Mitchell,1547.78
6411,Lauren,Boyd,1545.89
6516,Angela,Smith,1545.8
4893,William,Smith,1544.88
1124,Katherine,Cain,1544.87
9415,Mary,Joyce,1544.86
5731,Jennifer,Smith,1544.85
440,Mary,Skinner,1544.81
3709,Mary,Padilla,1544.8
9248,Mary,Luna,1544.8
5776,Albert,Martin,1543.89
2904,Lisa,Walton,1543.81
4747,Janice,Thomas,1541.82
5028,Joseph,Lucero,1541.75
3685,Mary,Watson,1540.85
1514,Christine,Taylor,1539.92
1795,Joe,Ramirez,1539.92
857,Mary,Duran,1539.91
671,Anthony,Reyes,1539.89
9186,Mary,Austin,1539.89
9419,Mary,Smith,1539.89
10746,Laura,Smith,1539.88
11540,Doris,Smith,1539.88
12305,Stephanie,Leblanc,1539.88
465,Shawn,Smith,1539.88
10199,Susan,Rhodes,1539.87
10343,Melissa,Humphrey,1539.87
11981,Mary,Smith,1539.87
3394,Mary,Morales,1539.87
8482,Julie,Cole,1539.86
3839,Adam,Smith,1539.85
6426,Mary,Wade,1539.85
8253,Shirley,Arnold,1539.85
9361,Mary,Giles,1539.85
10584,Mary,Smith,1539.82
9871,Jonathan,Smith,1539.82
291,John,Smith,1539.81
4911,Mary,Smith,1539.81
5267,Mary,Smith,1539.81
9433,Mary,Nash,1539.81
12119,Barbara,Pham,1539.8
7066,Emma,Mcclain,1539.8
10859,Jean,Smith,1539.78
11825,Mary,Nunez,1539.78
12249,Susan,Mann,1539.77
51,Jessica,Smith,1539.77
7499,Mary,Powell,1539.77
11224,Mary,Smith,1539.76
2765,Donald,Osborn,1539.75
7667,Henry,Maldonado,1539.75
8995,Mary,Smith,1539.74
2991,Julie,Francis,1539.73
9504,Mary,Smith,1539.7
8013,Mary,Adams,1538.72
11801,Shirley,Smith,1535.83
3127,Jessica,Smith,1535.83
1943,Harry,Schaefer,1534.89
3985,Debra,Gates,1534.83
7129,Mary,Wyatt,1534.82
9425,Mary,Kirk,1534.78
10910,Michelle,Smith,1534.77
2556,Samuel,Hammond,1534.73
8298,Theresa,Russell,1533.69
4570,Karen,Morrison,1531.85
10823,Angela,Oconnell,1531.83
1383,Catherine,Smith,1531.81
7211,Kathleen,Smith,1531.75
10321,Shirley,Miller,1529.92
10467,Janet,Sandoval,1529.92
4107,Larry,Franklin,1529.92
4691,Phillip,Petty,1529.92
11366,Catherine,Weiss,1529.91
53,Katherine,Smith,1529.91
5651,Michelle,Smith,1529.91
9286,Mary,Carroll,1529.91
1056,James,Dean,1529.9
2581,Mary,Smith,1529.9
4935,Sarah,Nielsen,1529.9
2830,Maria,Baker,1529.89
4354,Lori,Clements,1529.89
4422,Mary,Schwartz,1529.89
10242,Mary,Smith,1529.88
3670,Anna,Smith,1529.88
5655,Mary,Bryant,1529.88
8851,Mary,Holt,1529.88
1080,Raymond,Smith,1529.87
11633,Jane,Gonzalez,1529.87
8908,Mary,Jenkins,1529.86
9741,Judith,King,1529.86
9866,Willie,Ramos,1529.86
1507,Mary,Smith,1529.85
4171,Jordan,White,1529.85
8394,Tyler,Shields,1529.85
10842,Ashley,Smith,1529.84
8423,Mary,Atkins,1529.84
10185,Austin,Buck,1529.83
6721,Mary,Poole,1529.83
260,Kenneth,Smith,1529.82
7069,Mary,Garza,1529.82
2674,John,Smith,1529.81
5012,Karen,Smith,1529.81
6250,Sarah,Smith,1529.81
8647,Andrea,Shaw,1529.81
9345,Mary,Branch,1529.81
3091,Carolyn,Rodriguez,1529.8
6586,Mary,Bell,1529.8
2441,Mary,Smith,1529.79
6987,Mary,Phillips,1529.79
10472,Margaret,Cook,1529.78
2692,Mary,Smith,1529.78
7060,Virginia,Carroll,1529.78
11999,Johnny,Smith,1529.76
12004,Marie,Martinez,1529.76
1373,Mary,Smith,1529.75
10264,Keith,Smith,1529.72
12134,Mary,Jefferson,1529.72
4295,Jessica,Smith,1528.81
10340,Nicholas,Stevens,1528.77
11890,Kenneth,Sampson,1527.88
11077,Andrew,Smith,1527.84
3944,James,Smith,1527.83
11923,Harry,Smith,1527.73
4353,Mary,Sutton,1525.88
3071,Mary,Meadows,1525.84
2869,Margaret,Hansen,1525.81
9401,Mary,Fritz,1525.81
5234,Shirley,Humphrey,1525.79
5310,Ryan,Baird,1524.93
12424,Judy,Phillips,1524.89
5375,Jeremy,Holmes,1524.87
758,Mary,Sanders,1524.84
7299,James,Burns,1524.81
11662,Mary,Smith,1524.8
3925,Mary,Hicks,1524.79
7721,Mary,Jenkins,1524.75
11161,Mary,Pennington,1523.9
4729,Robert,Kaufman,1523.85
4959,Laura,Baldwin,1523.84
12363,Kimberly,Meza,1523.76
10831,Larry,Smith,1521.86
8457,Joseph,Larsen,1521.86
7758,Joyce,Howe,1521.82
4768,Amanda,Hays,1519.9
10665,Sean,Smith,1519.89
11991,Sara,Smith,1519.89
12028,Steven,Smith,1519.89
11233,Mary,Murphy,1519.88
10512,Mary,Brown,1519.87
8714,Janice,Smith,1519.87
12333,Mary,Thomas,1519.86
222,Frank,Ruiz,1519.86
2590,Mary,Andrade,1519.86
2626,Laura,Smith,1519.86
3706,Ashley,Fitzgerald,1519.84
6209,Mary,Lopez,1519.84
7607,Scott,Smith,1519.83
11182,Sharon,Barker,1519.82
4465,John,Sanchez,1519.82
7452,Mary,Goodman,1519.81
10115,Mary,Estrada,1519.8
3206,Mary,Smith,1519.79
2278,Marie,Smith,1519.78
9182,Mary,English,1519.78
7141,Mary,Jackson,1519.77
5413,Mary,Smith,1519.75
11083,Evelyn,Morrison,1519.73
12239,Crystal,Smith,1517.83
8321,Kenneth,Smith,1517.82
6067,Mary,Smith,1517.79
2979,Nicole,Smith,1517.74
6747,Kathy,Simpson,1515.89
2473,Mary,Smith,1515.84
9136,Alice,Mccoy,1514.89
11195,Jacqueline,Smith,1514.87
11069,Mary,Morton,1514.84
7202,Beverly,Smith,1514.84
3360,Mary,Bailey,1513.89
6869,Mary,Smith,1513.85
11473,Mary,Smith,1509.92
161,Mary,Smith,1509.92
1950,Mary,Boyer,1509.92
8618,Joan,Trujillo,1509.92
3826,Patricia,Vincent,1509.91
4518,Jennifer,Smith,1509.91
6512,Rachel,Burke,1509.91
8718,Mary,Alvarez,1509.91
10273,Mary,Smith,1509.89
11749,William,Murphy,1509.88
7064,Ann,Morris,1509.88
7978,Amber,Santos,1509.88
1688,Mary,Blake,1509.87
7268,Mary,Reed,1509.86
12047,Mary,Moody,1509.85
9901,Mary,Smith,1509.85
2845,Ryan,Collins,1509.84
5424,Mary,Howard,1509.84
5918,Jeffrey,Wright,1509.84
1785,Mary,Smith,1509.83
6125,Jeremy,Pennington,1509.83
6498,William,Smith,1509.83
7658,Mary,Smith,1509.83
8760,Mary,Smith,1509.83
3549,Adam,Morris,1509.82
576,Arthur,Fisher,1509.82
9338,James,Davis,1509.82
10226,Mary,Smith,1509.81
10966,Martha,Pierce,1509.81
9142,Mary,Nash,1509.81
10072,Richard,Smith,1509.8
2656,Charles,Smith,1509.8
3942,Stephanie,Smith,1509.8
4647,Mary,Smith,1509.79
5327,Mary,Mcbride,1509.79
653,Jason,Haas,1509.79
8412,Tiffany,Wagner,1509.79
10051,Kathryn,Smith,1509.78
12195,Brenda,Moyer,1509.78
8311,Mary,Morgan,1509.78
10109,Mary,Dodson,1509.77
11350,Brittany,Lynch,1509.77
1692,Rachel,Haas,1509.77
12056,Jacob,Perkins,1509.75
5145,James,Smith,1509.74
5381,Marilyn,Curry,1507.9
2137,Mary,Page,1507.89
6113,Mary,Davis,1507.81
1754,Kevin,Dixon,1507.75
3947,Mary,Blake,1505.85
2669,Dorothy,Buck,1504.89
9181,Mary,Smith,1504.89
8122,Jesse,Webster,1504.86
1307,Austin,Elliott,1504.79
7735,Mary,Luna,1504.77
703,Joan,Kelly,1503.85
6201,Judy,Smith,1499.95
1624,Walter,Huerta,1499.92
2213,Henry,Castaneda,1499.92
6490,Ann,Smith,1499.92
9108,Kathryn,Smith,1499.92
1543,Mary,Smith,1499.91
2205,Wayne,Rodriguez,1499.91
424,Stephen,Douglas,1499.91
5212,Mary,Smith,1499.91
5008,Donald,Gibbs,1499.9
8558,Peter,Wilson,1499.9
10986,Mary,Smith,1499.89
12324,Ruth,Townsend,1499.89
3073,Jane,Hogan,1499.89
4836,Mary,Smith,1499.89
6927,Mary,Cohen,1499.89
7817,Mary,Smith,1499.89
2414,Lisa,Velasquez,1499.87
8200,Mary,Morales,1499.87
10225,Diane,English,1499.86
10246,Barbara,Cameron,1499.86
11947,Mary,Smith,1499.86
1664,Mary,Arnold,1499.86
275,Robert,Smith,1499.86
3875,Frances,Smith,1499.86
10533,Michael,Smith,1499.85
11489,Dorothy,Hudson,1499.85
11673,Donald,Smith,1499.85
12262,Michael,Gray,1499.85
1812,Mary,Smith,1499.85
3384,Mary,Smith,1499.85
3461,Jose,Smith,1499.85
4522,Mary,Dennis,1499.85
514,Mary,Johnson,1499.85
8029,Sandra,Smith,1499.85
1644,Kimberly,Smith,1499.84
2140,Samuel,Smith,1499.84
4196,Mary,Huffman,1499.84
11716,Robert,Jones,1499.83
3417,Daniel,Joseph,1499.83
6907,Timothy,Smith,1499.83
2992,Mary,Smith,1499.82
3482,Mary,Horton,1499.82
5990,Mary,Summers,1499.82
3603,Susan,Smith,1499.8
7303,Mary,Smith,1499.8
12071,Henry,Smith,1499.79
5970,Mary,Smith,1499.79
7259,Jerry,Ingram,1499.79
8247,Mary,Smith,1499.79
8682,Mary,Quinn,1499.78
4529,Steven,Morgan,1499.76
1209,Mary,Webb,1499.74
5404,Sara,Castillo,1499.72
2013,Mary,Fletcher,1499.71
7960,Ethan,Thomas,1499.65
9988,Brenda,Simmons,1497.77
8478,Mary,Sweeney,1495.82
9833,Jacob,Smith,1495.73
5207,Catherine,Erickson,1494.91
6692,Susan,Jackson,1494.88
3486,Carol,Thompson,1494.83
9179,Mary,Pearson,1494.81
1715,Mary,Henson,1494.75
1886,Mark,Smith,1494.74
2983,Joan,Lewis,1494.73
1854,Lauren,Mcguire,1494.71
10701,Amanda,Smith,1492.74
5747,Mary,Morrison,1491.84
2129,William,Charles,1489.93
12376,Mary,Ortega,1489.92
4960,Mary,Smith,1489.92
1635,Catherine,Smith,1489.91
5839,David,Williams,1489.91
7099,Mary,Smith,1489.9
1174,Douglas,Smith,1489.88
1941,Mary,Santiago,1489.88
6388,Emma,Smith,1489.88
6968,Mary,Sims,1489.88
6483,Mary,Smith,1489.86
8161,Ruth,Ramirez,1489.86
10967,Alexander,Cunningham,1489.85
7696,John,Barker,1489.85
7230,David,Saunders,1489.84
9996,Mary,Garner,1489.84
11079,Russell,Smith,1489.83
636,Albert,Merritt,1489.83
4168,Zachary,Smith,1489.82
5154,Teresa,Willis,1489.82
7564,Christopher,Smith,1489.82
5402,Crystal,Ryan,1489.81
4885,Kenneth,Smith,1489.78
1126,Mary,Thompson,1489.76
6446,Mary,Smith,1489.73
1656,Mary,Smith,1489.69
11535,Dorothy,Moon,1489.66
2663,Mary,Foster,1487.84
908,Mary,Smith,1487.83
5198,Mary,Smith,1487.82
5431,Judith,Peck,1484.88
8664,Mary,Smith,1484.84
2511,Teresa,Grimes,1484.83
8078,Janet,Thomas,1484.83
2091,Doris,Smith,1484.8
2224,Ann,Mercado,1484.77
9465,Aaron,Mcmahon,1484.73
10787,Mary,Acosta,1483.78
4599,Mary,Smith,1483.74
2285,Mildred,Ochoa,1481.91
6746,Anthony,Sanchez,1481.85
567,Donna,Smith,1480.84
12420,Nathan,Adams,1480.83
4033,George,Simmons,1479.91
4889,Carolyn,Smith,1479.91
492,Mary,Mckinney,1479.91
5325,Diana,Smith,1479.91
10664,Mary,Bush,1479.9
2847,Theresa,Mays,1479.9
8976,Dennis,Smith,1479.9
9942,Lisa,Moore,1479.9
11589,Mary,Anderson,1479.89
3162,Wayne,Smith,1479.89
5426,Mary,Smith,1479.89
9044,Mary,Smith,1479.89
9581,Deborah,Smith,1479.89
425,Mary,Sexton,1479.88
5081,Elizabeth,Kelley,1479.88
8495,Patricia,Smith,1479.88
11705,Ann,Ward,1479.87
2634,Mary,Smith,1479.87
4291,Mary,Finley,1479.87
7603,Kevin,Smith,1479.87
2257,Matthew,Burgess,1479.86
2593,Mary,Nichols,1479.86
6876,Helen,Smith,1479.86
7403,Jason,Smith,1479.86
8323,Mary,Smith,1479.86
10322,Mary,Harrison,1479.85
11355,Mary,Smith,1479.85
1944,Mary,Smith,1479.85
3,Ann,Smith,1479.85
7042,Mary,Hudson,1479.85
8339,Richard,Smith,1479.85
10662,Karen,Smith,1479.84
8745,Robert,Reid,1479.84
2498,Mary,Levine,1479.83
4943,Paul,Sosa,1479.83
5859,Ronald,Wilson,1479.83
1191,Mary,Fitzpatrick,1479.82
1608,Michael,Smith,1479.82
3610,Jordan,Smith,1479.8
5914,Nicholas,Smith,1479.8
8679,Mary,Smith,1479.8
7831,Mary,Smith,1479.79
8487,Frances,Smith,1479.79
10165,Joan,Buckley,1479.78
1075,Michelle,Smith,1479.78
1326,Mary,Edwards,1479.78
3764,Ethan,Smith,1479.77
7435,Susan,Smith,1479.76
10759,Douglas,Smith,1479.73
1679,Maria,Smith,1479.72
7316,Marilyn,Wu,1478.66
9652,Mary,Smith,1477.91
1178,Charles,Gutierrez,1477.78
563,Harry,Contreras,1476.81
2680,Jennifer,Ferguson,1476.75
4399,Richard,Smith,1476.61
9978,Joyce,Barron,1474.87
5116,Doris,Smith,1474.84
7260,Nathan,Gilmore,1474.84
5739,Mary,Palmer,1474.81
9875,Christian,Calderon,1474.79
9813,Mary,Roth,1474.72
10503,Janice,Smith,1473.88
6737,Joyce,Smith,1473.87
10807,Benjamin,Wilson,1473.82
4986,Katherine,Cole,1473.8
11245,Debra,Washington,1471.81
4997,Roy,Todd,1471.76
2126,James,Pollard,1469.91
4268,Ruth,Deleon,1469.9
8529,Mary,Watts,1469.9
9793,Mary,Hunt,1469.9
226,Rose,Sanders,1469.88
7515,Mary,Smith,1469.88
9037,Laura,Smith,1469.88
9081,Robert,Smith,1469.88
9451,Mary,Smith,1469.87
10602,Mary,Smith,1469.86
9805,Mary,Camacho,1469.86
10080,Jane,Smith,1469.85
10442,Mary,Hall,1469.85
1516,Mary,Smith,1469.85
10212,Mary,Wright,1469.84
3421,Kathryn,Norris,1469.84
8630,Jeremy,Smith,1469.84
1233,Mary,Sims,1469.83
8308,Kathy,Smith,1469.83
762,Mary,Smith,1469.82
7922,Jennifer,Smith,1469.82
9294,Mary,Blackwell,1469.82
596,Mary,Serrano,1469.81
4796,Kelly,Mcbride,1469.8
8717,Adam,Taylor,1469.8
9372,Kevin,Jarvis,1469.8
9839,Beverly,Doyle,1469.8
5179,Robert,Smith,1469.79
7992,Harold,Smith,1469.79
5531,Philip,Bowman,1469.78
7205,Maria,Jordan,1469.78
1446,Carolyn,Alexander,1469.77
11853,Mary,Dunn,1469.7
9939,Mary,Singleton,1469.69
7926,Bobby,Castillo,1469.68
12344,Mary,Cruz,1467.87
5070,Dorothy,Smith,1467.84
4067,Mary,Smith,1464.9
8629,Mary,Irwin,1464.89
6427,Nicholas,Strickland,1464.86
9047,Jordan,Medina,1464.85
11765,Steven,Smith,1464.84
9159,Christopher,Smith,1464.83
2041,Paul,Garcia,1464.81
6729,Janice,Russell,1464.78
4079,Timothy,Faulkner,1464.74
10144,Doris,Smith,1464.64
2917,Kyle,Smith,1461.84
6514,Crystal,Contreras,1461.84
7920,Mary,Smith,1461.84
3916,Mary,Hensley,1461.83
4726,Mary,Smith,1461.77
10750,Jessica,Smith,1459.94
6345,David,Miller,1459.92
7365,Mary,Gray,1459.91
7971,William,Smith,1459.91
823,Catherine,Small,1459.91
6723,Mary,Burns,1459.9
9764,John,Smith,1459.9
11942,Mary,Bernard,1459.89
4698,Mary,Collier,1459.89
1554,Hannah,Nelson,1459.88
1926,Mary,Williams,1459.88
2031,Mary,French,1459.88
2486,Anna,Mcdonald,1459.88
3092,Mary,Yoder,1459.88
5395,Mary,Bell,1459.88
9400,Bruce,Clayton,1459.88
5284,Mary,Smith,1459.87
7320,Theresa,Smith,1459.87
9184,Jeffrey,Rodriguez,1459.87
1000,James,Smith,1459.86
1579,Larry,Smith,1459.86
9441,Victoria,Smith,1459.86
10133,Alexander,Smith,1459.85
6103,Mary,Mullen,1459.85
7535,Sarah,Browning,1459.85
1982,Kathryn,Nolan,1459.84
3212,Laura,Griffin,1459.84
739,Daniel,Golden,1459.83
156,Mary,Smith,1459.82
6265,Mary,Smith,1459.82
8153,Mary,Frye,1459.82
1336,Donald,Rogers,1459.81
3238,Benjamin,Hoffman,1459.81
69,Megan,Smith,1459.81
11097,Mary,Hatfield,1459.8
8462,Helen,Smith,1459.8
1045,Ronald,Rivas,1459.79
6068,Michael,Green,1459.79
7287,Russell,Guzman,1459.78
7361,James,Long,1459.77
10534,Mary,Brooks,1459.76
12112,Mary,Smith,1459.76
9171,Mary,Bruce,1459.72
6383,David,Maxwell,1457.87
12302,Donald,Sampson,1457.8
1043,Mary,Smith,1456.85
7170,Bryan,Johnson,1455.83
7358,Michael,Simpson,1455.76
1927,Laura,Stevens,1454.91
6867,Mary,Johnson,1454.91
3772,Mary,Smith,1454.9
9690,Edward,Mccoy,1454.89
8975,Nancy,Mata,1454.87
8633,Andrea,Ball,1454.84
8979,Mary,Huffman,1454.81
9732,Nancy,Jennings,1454.74
